date,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DGC,DHG,DPM,EIB,FPT,GAS,GMD,GVR,HDB,HPG,HSG,KDC,KDH,LPB,MBB,MSN,MWG,NT2,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VPL,VRE
2018-08-10,7.1,13.84,15.6,27.05,68.91,18.91,93.0,10.95,8.98,72.83,5.84,9.1,13.22,57.27,16.61,6.92,7.21,9.67,6.24,27.3,12.26,3.28,6.07,71.86,26.61,15.52,35.08,8.15,48.41,30.53,10.97,16.18,76.73,10.18,2.62,,9.07,11.25,12.94,13.84,5.64,25.8,63.55,3.65,46.22,146.84,75.63,8.76,,32.38
2018-08-17,7.1,14.12,16.69,26.45,68.58,19.28,93.38,12.23,8.64,73.55,5.84,9.1,13.66,56.57,16.13,6.83,7.27,10.05,6.57,27.66,12.13,3.21,6.28,73.56,27.8,15.29,36.3,8.14,49.95,32.35,10.42,16.86,78.21,11.58,2.72,,9.29,11.55,12.52,13.4,5.83,25.84,66.46,3.74,45.37,146.45,76.59,8.7,,31.7
2018-08-24,7.37,14.56,17.78,26.65,75.64,19.06,94.35,11.93,8.64,69.01,5.73,9.16,14.04,58.2,16.61,6.92,7.11,10.08,6.33,24.56,12.13,3.28,6.17,73.89,28.24,15.15,35.58,8.6,50.41,32.83,10.5,17.48,77.84,12.06,2.72,,9.36,11.35,12.64,14.3,5.88,26.47,65.41,3.77,46.48,147.82,78.66,8.23,,32.38
2018-08-31,7.66,13.48,18.98,27.0,76.98,19.72,101.71,12.62,9.46,67.64,5.52,9.1,13.96,62.46,16.83,7.18,7.56,10.56,6.63,24.48,12.77,3.24,6.35,77.45,28.78,15.43,36.19,8.25,53.1,33.75,11.29,17.48,83.37,12.12,2.78,,9.76,11.55,12.42,13.82,5.99,26.98,62.61,3.67,45.91,153.59,75.63,8.31,,31.62
2018-09-07,7.26,13.48,17.73,27.59,72.27,18.84,99.83,11.82,9.32,66.12,5.52,9.0,13.44,59.01,17.17,6.92,7.23,10.24,6.3,24.56,12.71,3.1,5.9,76.4,27.01,15.06,36.03,8.02,51.49,30.6,10.82,16.57,81.16,12.47,2.65,,9.47,11.3,11.81,12.8,5.71,25.42,60.63,3.43,42.71,145.72,71.44,7.98,,28.97
2018-09-14,7.41,13.48,19.26,27.84,83.2,18.69,99.22,12.32,9.32,67.28,5.66,9.0,13.78,63.71,17.05,6.83,7.64,10.56,6.88,25.09,13.97,3.14,5.99,74.86,28.38,16.21,38.14,8.3,53.41,32.35,11.53,17.1,81.9,12.92,2.75,,9.75,12.1,11.9,12.24,5.81,26.73,61.68,3.63,44.57,147.11,77.35,7.98,,29.88
2018-09-21,7.52,13.48,19.47,29.78,82.36,18.91,99.83,12.64,9.68,69.95,5.86,9.29,14.56,68.77,18.32,6.92,7.7,10.87,7.54,24.85,14.9,3.31,5.96,74.94,28.36,16.04,36.03,8.22,55.11,31.68,13.03,17.44,80.61,13.3,2.82,,10.12,12.65,13.23,11.87,5.82,27.49,60.98,3.65,43.77,148.69,79.64,8.47,,29.88
2018-09-28,7.55,17.89,19.04,31.88,83.2,19.5,102.57,12.69,9.78,72.83,6.19,9.13,14.7,70.2,18.38,7.18,7.64,11.03,7.63,23.34,14.99,3.55,6.04,75.67,29.9,16.04,37.03,8.52,55.41,32.76,12.79,17.92,81.53,13.56,2.91,,10.33,12.7,13.94,11.75,5.76,26.94,61.51,3.82,43.82,151.27,81.1,8.72,,32.49
2018-10-05,7.55,19.33,19.86,33.67,80.68,19.46,100.31,12.69,10.75,67.78,6.15,9.52,14.53,72.52,18.78,9.08,7.67,10.98,7.6,22.72,15.27,3.62,6.3,75.99,30.01,15.88,35.64,8.7,54.64,34.42,13.03,17.77,82.27,13.05,2.95,,10.43,13.8,14.22,11.31,6.0,26.77,60.63,3.89,44.4,142.25,79.64,8.6,,32.81
2018-10-12,6.79,17.53,18.0,27.69,71.18,18.69,94.96,11.08,10.73,62.88,5.66,8.77,13.44,66.98,16.98,7.61,7.09,10.45,6.85,20.81,14.02,3.14,5.51,61.08,28.87,15.19,35.52,8.19,47.72,31.77,11.13,16.38,81.9,12.44,2.56,,9.51,12.4,13.16,10.22,5.51,24.41,55.74,3.53,41.33,139.57,74.37,7.64,,29.48
2018-10-19,6.86,17.62,18.55,30.53,76.31,18.4,94.35,11.22,11.37,64.54,5.81,8.97,13.59,65.44,17.82,7.87,7.23,10.8,6.88,20.89,14.41,3.28,5.46,64.08,29.2,15.34,40.37,8.48,47.79,32.51,11.37,16.21,81.71,12.76,2.62,,9.45,13.3,13.42,10.41,5.41,24.41,54.35,3.64,42.88,134.32,73.26,7.66,,29.13
2018-10-26,6.46,17.35,17.46,27.74,78.07,17.45,88.87,10.72,9.91,62.01,5.74,8.94,13.12,61.87,17.05,7.35,6.82,10.42,6.0,21.13,13.4,3.14,5.57,62.38,26.75,14.61,41.2,8.67,45.33,30.88,10.82,15.66,82.97,13.11,2.27,,8.96,12.75,12.71,9.97,5.46,23.94,49.91,3.49,42.75,126.39,71.38,7.04,,28.77
2018-11-02,6.55,17.53,16.91,27.59,83.12,17.15,88.93,10.53,11.25,60.43,5.97,8.84,13.39,60.26,18.55,8.04,6.53,10.61,5.1,21.09,13.89,3.17,5.7,67.0,26.27,15.16,39.53,8.52,45.02,30.6,10.74,14.93,81.71,13.08,2.46,,8.93,12.35,12.57,9.71,5.72,23.56,51.0,3.56,42.48,132.83,66.93,6.83,,28.46
2018-11-09,6.53,17.89,17.57,28.39,79.0,18.18,91.37,10.49,10.68,61.29,5.97,8.77,13.22,59.25,18.85,8.47,6.54,10.24,5.24,20.6,13.56,3.17,5.63,68.05,25.59,15.19,38.42,8.56,45.79,30.6,11.29,15.17,83.94,13.97,2.46,,9.01,12.55,12.68,10.05,5.61,23.64,54.28,3.76,42.22,132.44,69.1,6.73,,30.11
2018-11-16,6.1,17.08,17.18,27.64,79.84,18.33,89.48,9.89,10.66,59.35,6.13,8.77,13.44,55.03,19.19,8.04,5.6,9.42,4.4,20.81,13.12,3.1,5.44,65.54,25.13,15.58,40.15,8.46,43.1,29.64,10.66,14.93,90.99,13.36,2.33,,8.79,12.1,12.05,9.8,5.67,23.13,54.28,3.66,40.75,127.28,68.51,6.22,,29.48
2018-11-23,6.55,17.53,17.35,27.89,80.59,19.28,93.19,10.46,10.57,61.44,6.36,8.71,13.63,55.32,19.29,8.21,6.1,9.5,4.49,20.52,12.96,3.31,5.57,66.43,26.61,15.37,37.7,8.52,44.64,30.75,11.68,15.66,89.51,13.68,2.43,,9.05,12.3,12.52,10.41,6.23,23.43,56.1,3.68,43.91,127.38,70.21,7.23,,30.55
2018-11-30,6.1,19.78,16.69,27.49,79.84,19.1,95.57,10.42,11.6,58.7,6.82,8.81,13.56,53.66,18.72,8.13,5.99,9.02,3.99,19.83,13.14,3.24,5.46,65.62,26.24,15.37,38.53,8.51,44.18,29.1,11.6,15.44,93.44,13.75,2.36,,8.93,12.15,12.4,9.9,5.69,23.52,57.34,3.65,44.88,130.36,73.78,6.74,,30.3
2018-12-07,6.86,19.78,18.44,29.1,84.46,19.35,95.57,11.02,10.91,60.57,7.03,9.33,14.1,56.51,19.19,8.04,6.06,9.26,4.52,20.03,13.34,3.45,5.92,68.05,27.27,15.31,37.97,8.81,46.56,30.44,12.16,16.06,92.13,12.73,2.46,,9.32,12.65,13.32,10.1,6.24,24.59,59.31,3.72,45.37,131.05,77.35,7.3,,31.86
2018-12-14,6.81,20.68,18.66,29.25,84.12,19.43,97.39,10.53,11.07,59.71,6.73,8.84,14.1,57.88,19.42,7.87,6.04,9.0,4.44,20.2,13.51,3.35,5.8,70.81,27.55,15.88,37.58,8.86,46.95,31.58,12.16,15.92,93.74,13.52,2.46,,9.29,12.9,13.46,9.63,6.07,24.63,58.5,3.74,45.42,128.17,79.05,7.31,,31.76
2018-12-21,6.55,20.77,18.44,27.87,79.42,18.91,95.69,9.21,10.8,56.32,6.94,9.1,13.25,54.73,18.18,7.87,5.72,7.77,4.22,19.79,13.78,3.28,5.47,65.46,26.37,15.4,35.64,8.46,42.95,29.8,11.84,15.32,91.75,12.63,2.46,,8.85,12.15,12.75,9.66,5.73,23.34,55.95,3.57,44.66,123.12,72.96,6.55,,29.24
2018-12-28,6.55,21.13,18.44,27.11,77.74,19.06,97.51,8.93,10.23,55.09,7.27,9.26,13.29,51.46,17.65,8.82,5.84,8.17,3.95,19.75,14.15,3.27,5.23,64.33,26.8,15.66,35.64,8.19,43.25,30.44,11.84,14.93,93.93,13.6,2.33,,8.53,12.0,12.42,8.64,5.67,23.04,53.77,3.44,45.91,117.96,73.2,6.52,,28.36
2019-01-04,6.21,20.23,17.18,25.01,74.96,18.25,97.09,8.27,9.66,53.0,6.74,9.07,12.84,49.85,17.05,7.95,5.6,7.8,3.69,18.77,13.65,3.16,4.83,62.38,25.75,15.88,34.8,8.02,40.79,28.12,,14.4,92.13,12.88,2.27,,8.22,11.0,11.81,8.13,5.53,22.83,52.46,3.34,44.44,114.0,72.32,6.16,,26.71
2019-01-11,6.44,18.88,17.73,26.03,75.97,18.22,97.39,8.61,10.14,56.61,6.95,9.55,13.4,54.37,17.31,8.13,5.74,7.9,4.14,18.6,13.51,3.2,5.08,65.05,26.68,16.89,32.57,8.38,42.64,29.73,,15.17,89.88,13.21,2.27,,8.12,11.45,12.21,8.15,5.96,23.64,54.57,3.4,44.88,114.0,77.75,6.29,,28.61
2019-01-18,6.44,18.7,17.43,25.11,75.72,17.45,90.21,8.52,9.77,59.56,7.32,9.55,13.31,53.24,17.11,8.47,5.74,7.77,3.99,17.95,13.12,3.06,5.21,64.97,26.43,17.11,31.63,8.22,42.1,29.09,12.24,15.22,87.82,13.61,2.3,,7.96,11.25,12.66,8.2,5.87,23.64,58.58,3.45,45.11,114.69,78.51,6.29,,29.14
2019-01-25,6.61,19.78,17.84,24.73,75.89,17.56,80.04,9.34,9.98,60.21,7.27,10.4,13.4,53.18,17.45,8.04,5.94,7.96,3.92,16.93,13.21,3.09,5.57,63.19,25.93,17.86,31.79,8.06,40.94,29.15,12.16,15.85,86.88,13.88,2.33,,8.07,12.2,12.73,8.68,6.04,23.77,57.19,3.38,45.68,117.37,80.29,6.55,,28.31
2019-02-01,6.53,21.04,17.16,24.04,80.68,16.86,82.05,8.93,9.54,61.29,7.26,10.92,13.66,52.53,17.25,8.65,6.04,7.39,3.98,16.32,13.23,3.13,5.72,63.19,25.96,18.4,31.52,8.3,41.25,30.69,12.91,16.23,87.26,13.67,2.3,,8.18,12.3,12.52,9.15,5.93,24.41,58.29,3.34,46.13,122.43,80.17,6.58,,28.36
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,6.68,20.23,17.65,25.78,81.52,16.97,84.0,9.48,10.26,63.46,7.52,11.57,13.99,55.2,18.15,8.56,6.1,8.22,4.51,17.18,13.29,3.24,5.8,69.51,26.58,18.4,32.24,8.64,43.64,31.27,13.38,16.86,89.69,14.36,2.56,,8.53,12.9,12.85,9.85,6.06,25.7,59.74,3.38,50.22,122.33,82.65,6.91,,30.26
2019-02-22,6.7,21.22,18.66,25.32,80.68,16.9,82.66,9.34,9.79,69.3,7.06,10.56,14.16,57.46,18.45,8.47,5.9,8.66,4.5,17.01,13.71,3.31,5.8,72.83,27.2,18.15,32.52,8.56,44.48,31.53,12.99,16.98,92.88,13.95,2.46,,8.85,12.8,12.99,11.34,5.91,25.79,69.21,3.68,52.44,117.96,87.96,6.89,,33.32
2019-03-01,6.61,22.48,17.78,27.21,79.42,17.45,81.57,9.6,9.82,83.65,6.87,11.34,14.08,59.19,18.38,8.47,5.94,8.91,5.31,16.57,13.54,3.24,5.69,72.1,27.17,18.15,31.79,8.41,43.87,30.98,12.71,16.84,88.5,13.57,2.4,,8.82,12.5,12.57,11.82,5.89,26.13,64.48,3.53,50.66,117.96,84.95,6.74,,32.49
2019-03-08,6.75,22.66,18.79,27.11,80.26,17.3,82.48,9.76,10.28,85.95,6.74,11.05,14.13,60.74,18.55,8.73,6.03,8.89,5.43,19.42,13.6,3.34,5.78,72.18,26.99,18.24,31.74,8.62,46.49,31.82,13.26,17.15,90.97,12.88,2.56,,9.01,12.7,12.54,11.0,5.94,26.73,67.03,3.66,52.88,119.45,82.06,6.87,,33.56
2019-03-15,7.01,21.58,19.75,27.77,80.68,18.0,87.84,10.21,9.77,85.6,6.78,11.44,14.64,61.89,19.05,8.99,6.12,8.73,5.65,18.52,13.65,3.42,5.91,71.78,27.61,18.52,34.52,9.31,47.1,33.49,13.1,17.5,95.5,12.92,2.56,,9.32,13.0,12.71,11.46,6.03,28.78,68.49,3.78,53.02,117.27,80.99,7.05,,36.81
2019-03-22,6.75,22.74,19.31,25.57,80.34,18.18,86.44,10.24,9.82,87.28,6.61,11.24,14.26,60.61,18.18,10.81,6.14,8.51,5.7,18.64,13.84,3.34,6.03,68.78,27.27,17.08,31.85,8.86,46.1,32.3,12.12,16.61,91.75,12.54,2.49,,8.72,12.6,12.35,11.17,6.01,28.61,64.92,3.63,51.99,117.57,80.29,6.92,,34.29
2019-03-29,6.73,22.84,19.42,24.88,80.68,18.14,88.87,10.42,9.96,86.55,6.36,11.18,14.42,60.01,17.58,10.37,5.94,8.63,5.78,17.62,14.19,3.31,5.9,68.86,26.24,17.01,31.35,8.96,45.79,32.01,12.16,16.24,94.34,12.61,2.46,,8.63,12.2,12.07,11.0,6.04,28.7,68.49,3.66,51.5,116.38,79.81,6.71,,33.07
2019-04-05,6.7,22.48,19.26,25.06,79.0,18.03,85.46,10.12,9.65,88.02,6.21,11.15,15.11,61.46,17.65,10.55,5.76,8.59,5.65,18.32,14.04,3.27,6.03,71.13,25.62,16.89,31.46,9.18,46.79,32.75,12.16,16.16,92.54,12.58,2.46,,8.63,12.3,12.05,11.6,6.47,29.04,67.39,3.72,51.24,112.21,81.47,6.52,,34.82
2019-04-12,6.7,22.12,19.15,24.7,79.0,17.89,74.26,10.03,8.96,85.45,6.07,11.11,14.81,63.4,17.38,9.86,5.54,8.47,5.51,17.34,13.8,3.24,5.96,71.13,25.59,16.98,31.57,9.3,46.56,31.95,11.84,16.13,92.69,12.64,2.43,,8.61,12.05,11.81,10.75,6.47,29.38,68.05,3.65,51.1,112.12,80.05,6.37,,33.32
2019-04-19,6.61,21.22,18.98,23.94,76.48,17.56,73.29,9.69,8.25,81.78,5.8,11.18,15.4,64.92,17.28,9.68,5.56,8.32,4.64,16.97,13.93,3.16,5.83,69.67,25.28,16.95,31.46,9.18,46.64,31.27,11.37,15.96,91.0,12.58,2.43,,8.33,11.8,11.57,10.29,6.23,29.08,64.84,3.66,48.88,114.0,79.99,6.32,,33.17
2019-04-26,6.66,21.49,18.82,23.81,75.13,16.93,73.65,9.64,8.63,82.15,5.92,11.05,15.46,68.08,17.25,9.6,5.6,8.81,5.29,16.57,13.62,3.16,5.8,70.48,25.9,17.01,32.29,9.23,47.18,31.92,11.21,15.9,88.76,12.54,2.2,,8.09,11.85,11.36,10.34,6.01,29.04,65.72,3.63,49.77,114.5,76.63,6.21,,34.0
2019-05-03,6.61,21.13,18.82,23.88,64.46,17.04,73.04,9.57,8.51,85.82,5.98,11.21,15.78,68.14,17.38,9.51,5.56,9.02,5.54,16.57,13.58,3.13,5.91,71.86,26.68,17.14,32.57,9.33,48.1,33.1,11.57,16.24,91.27,12.58,2.43,,8.03,11.9,11.27,10.44,6.06,28.61,66.88,3.59,50.53,118.3,77.33,6.14,,35.4
2019-05-10,6.46,19.6,17.18,22.86,61.35,17.08,71.22,9.25,8.55,85.82,5.93,11.76,15.49,64.68,17.31,9.25,5.31,8.78,5.36,16.12,13.14,2.95,5.66,70.56,26.09,17.01,32.13,9.05,47.02,32.3,10.78,16.24,92.5,12.09,2.4,,7.81,12.0,10.87,10.22,6.2,28.06,62.37,3.47,50.04,115.5,75.86,5.98,,34.29
2019-05-17,6.5,19.78,17.84,23.63,65.47,16.93,72.74,9.66,8.64,84.2,5.88,11.7,15.96,67.35,17.51,9.86,5.4,8.57,5.47,15.87,13.36,2.98,5.75,69.83,26.68,17.58,32.57,9.94,49.87,33.1,12.08,16.69,95.46,12.06,2.4,,8.07,11.95,11.2,10.31,6.62,28.61,63.39,3.55,51.99,118.0,80.58,6.13,,36.0
2019-05-24,6.04,20.59,18.06,23.68,65.55,16.86,70.12,9.78,8.53,84.35,6.11,11.67,16.14,64.92,18.02,10.2,5.23,8.62,5.45,15.54,13.58,2.95,5.84,72.91,27.52,17.64,32.41,9.82,51.18,34.97,12.24,16.77,97.41,12.37,2.36,,8.18,11.9,11.12,10.34,6.67,28.83,63.17,3.51,51.33,118.8,77.33,6.06,,35.25
2019-05-31,6.44,20.68,17.27,24.19,64.12,17.01,68.18,9.5,8.39,84.72,6.07,11.7,15.82,64.62,17.78,10.63,5.4,8.49,5.44,15.58,13.6,2.88,5.69,69.35,27.64,17.01,33.69,9.76,51.65,34.13,12.4,16.72,98.64,12.23,2.33,,7.93,11.75,10.84,10.19,6.82,28.91,60.62,3.44,51.46,124.0,77.57,5.98,,35.0
2019-06-07,6.33,19.78,17.07,23.15,65.22,16.64,64.22,9.34,8.07,82.88,5.98,11.63,15.89,61.28,17.58,10.72,5.3,7.92,5.08,15.5,13.49,2.84,5.49,69.27,27.36,17.01,33.63,9.66,50.05,33.22,12.51,16.24,102.65,12.2,2.27,,7.87,11.6,10.09,10.07,6.79,28.48,58.65,3.36,51.82,121.5,75.44,5.86,,34.6
2019-06-14,6.35,23.55,17.29,23.88,66.9,16.6,62.39,9.27,7.74,77.75,5.92,11.86,15.82,61.58,17.38,11.93,5.3,7.92,5.14,15.5,13.8,2.8,5.56,68.86,28.34,17.01,32.85,9.78,49.57,32.06,12.16,16.24,99.96,11.82,2.23,,7.84,11.65,10.01,10.24,7.2,28.91,57.41,3.24,51.55,121.1,73.47,5.95,,34.6
2019-06-21,6.57,22.92,17.84,23.61,67.4,16.38,59.04,9.71,7.5,75.77,5.54,12.09,16.14,64.01,17.51,11.67,5.33,8.23,5.12,15.42,14.26,2.84,5.75,66.84,28.65,16.7,31.74,10.12,50.45,31.85,12.16,16.36,104.11,11.75,2.3,,7.93,11.45,9.83,9.78,6.69,30.41,57.19,3.3,50.88,123.2,74.96,6.29,,34.3
2019-06-28,6.35,22.57,17.46,23.24,67.48,16.42,62.21,9.48,7.61,80.17,5.1,11.93,16.1,61.89,17.65,10.89,5.26,7.77,4.9,15.83,14.15,2.77,5.58,67.24,28.78,16.95,33.19,10.2,49.89,30.9,11.41,16.06,102.24,11.54,2.2,,7.84,11.35,9.61,10.22,6.51,29.81,55.81,3.22,51.1,124.2,73.47,6.09,,33.75
2019-07-05,6.5,23.21,17.81,24.05,69.75,16.27,65.13,9.69,8.44,79.15,5.31,12.12,16.6,62.98,18.12,11.24,5.25,7.68,4.98,15.5,13.71,2.84,5.72,68.78,30.04,17.23,33.3,10.36,51.73,32.15,11.72,16.92,104.49,11.68,2.2,,8.06,11.45,10.13,10.56,6.61,31.05,61.35,3.4,51.55,129.5,75.38,6.34,,34.8
2019-07-12,6.73,22.94,18.27,24.8,71.35,16.42,66.9,9.89,8.42,78.78,5.27,12.06,16.71,65.04,18.05,11.84,5.17,7.48,4.8,15.34,13.22,2.88,5.79,66.84,30.92,16.95,34.24,10.61,51.89,31.33,11.76,17.17,107.11,11.96,2.23,,7.98,11.5,9.97,11.03,6.52,31.7,60.54,3.36,51.95,131.4,74.78,6.42,,36.55
2019-07-19,7.1,24.87,19.09,26.75,72.19,15.87,67.87,10.05,8.01,73.7,5.19,11.57,16.65,65.22,18.05,11.84,5.22,7.24,5.08,15.5,12.87,2.84,6.04,61.57,32.97,16.73,32.29,10.3,51.41,31.5,11.37,17.05,106.73,11.71,2.2,,8.11,11.55,10.06,11.01,6.67,32.51,60.47,3.67,51.1,130.1,74.66,6.29,,36.7
2019-07-26,6.87,26.71,19.09,26.75,71.1,16.13,68.78,9.78,8.53,75.24,5.07,11.37,17.2,65.53,17.78,12.79,5.17,7.79,4.98,15.5,12.58,2.98,6.04,65.46,34.08,15.94,32.57,10.48,52.61,33.83,11.29,16.87,106.55,11.47,2.23,,7.7,11.2,9.85,11.01,6.51,33.28,63.75,3.77,54.53,132.5,74.84,6.11,,37.5
2019-08-02,6.5,26.25,19.09,26.32,70.76,15.84,67.57,9.25,8.44,71.04,4.86,11.5,17.05,64.31,17.05,12.79,5.13,7.65,4.84,15.1,13.28,2.88,5.84,64.0,33.92,15.94,32.96,10.81,51.33,33.61,11.01,16.64,104.19,11.75,2.14,,7.27,10.4,9.64,11.34,6.37,34.14,64.55,3.71,54.22,132.0,73.77,6.06,,36.4
2019-08-09,6.18,30.12,19.09,28.48,66.9,15.91,65.13,9.37,8.5,71.49,4.73,11.47,17.84,61.4,18.85,14.65,4.95,8.06,4.53,14.52,13.62,2.84,5.85,60.68,35.78,15.28,32.68,10.61,49.81,36.74,10.7,17.25,103.62,11.4,2.07,,6.84,10.45,9.54,11.16,6.4,33.71,62.67,3.93,54.22,131.2,72.21,6.06,,34.7
2019-08-16,6.32,29.02,19.09,27.29,65.55,15.4,62.09,9.41,7.61,70.38,4.71,11.5,19.16,61.16,18.68,13.78,5.21,8.01,4.48,14.93,13.62,2.77,6.02,60.92,38.12,15.5,34.52,10.34,49.25,37.86,10.1,18.75,105.24,11.15,2.04,,6.9,10.3,9.92,11.34,6.35,33.32,61.64,4.16,53.15,130.0,72.27,6.29,,35.4
2019-08-23,6.55,29.48,20.62,27.34,66.22,14.96,60.87,9.44,7.66,69.64,4.64,11.44,19.2,63.71,18.82,14.39,5.23,8.01,4.77,15.1,14.0,2.77,6.12,63.43,37.08,15.88,34.63,10.46,50.37,36.13,10.5,18.67,103.55,11.36,1.98,,7.08,10.4,10.2,11.29,6.31,34.27,64.89,4.16,56.04,132.3,74.13,6.48,,35.75
2019-08-30,6.44,32.15,20.84,25.94,64.71,15.76,59.04,9.25,7.58,67.87,4.57,10.82,19.16,62.38,18.88,13.6,5.18,7.63,4.47,18.93,13.91,2.77,6.3,60.76,36.29,15.94,34.47,10.42,49.01,35.56,10.22,18.44,102.05,11.19,2.04,,6.73,10.35,10.11,11.16,6.57,32.94,64.0,4.09,54.88,132.4,71.68,6.61,,34.7
2019-09-06,6.35,29.48,21.0,26.61,63.87,14.77,56.61,9.14,7.52,68.91,4.59,10.79,19.12,63.0,18.82,12.64,5.05,7.51,4.45,17.22,13.8,2.73,6.1,60.36,36.67,15.94,34.24,10.5,49.01,35.39,10.22,18.04,99.66,11.82,2.04,,6.67,10.2,10.56,11.16,6.35,33.41,65.62,4.13,54.22,130.4,72.87,6.65,,34.1
2019-09-13,6.44,28.74,21.19,27.29,62.69,15.03,57.28,9.23,6.98,66.33,4.42,10.92,20.43,61.45,18.12,12.02,5.08,7.75,4.37,15.91,13.83,2.66,6.23,61.73,37.08,15.78,34.24,10.58,48.85,34.91,9.87,18.87,98.38,12.03,2.01,,6.6,10.15,10.35,11.56,6.27,34.18,64.44,3.99,54.26,137.0,72.99,6.68,,34.1
2019-09-20,6.79,28.1,22.26,28.69,61.6,15.1,59.65,9.73,7.58,67.43,4.47,10.79,20.86,64.43,18.18,12.11,5.22,7.91,4.31,16.73,14.67,2.77,6.4,64.89,39.73,15.41,35.36,10.48,48.93,35.87,10.07,18.85,99.92,12.56,2.14,,6.89,10.6,10.87,12.32,6.44,34.91,66.66,4.04,53.95,139.0,75.12,6.99,,34.2
2019-09-27,7.22,29.02,21.98,28.1,60.93,15.21,61.14,9.69,7.17,67.8,4.63,10.63,20.82,64.8,18.65,12.02,5.25,7.67,4.29,17.18,15.01,2.73,6.58,64.0,39.92,15.15,34.8,10.38,48.37,35.0,9.87,20.14,100.94,12.66,2.14,,7.19,10.7,10.91,12.24,6.38,34.82,65.4,4.23,52.88,136.1,78.94,7.1,,32.8
2019-10-04,6.81,28.74,22.53,28.1,62.86,16.93,59.13,9.64,7.25,67.51,4.56,11.15,20.79,63.31,18.52,12.11,5.51,7.44,4.74,17.14,14.67,2.62,6.69,63.19,39.7,15.12,35.08,10.38,47.65,35.04,9.99,19.68,98.72,12.49,2.14,,7.53,10.5,11.27,12.01,6.35,35.12,65.99,4.34,52.44,137.4,78.4,7.41,,32.1
2019-10-11,6.93,27.82,22.37,29.61,60.09,17.67,56.5,9.69,7.09,67.06,4.91,11.02,20.5,62.81,17.88,12.28,5.49,7.44,4.91,17.26,14.61,2.62,6.63,62.62,39.03,15.0,34.13,10.34,45.65,34.31,10.22,19.23,96.04,12.66,2.14,,7.05,10.8,11.15,12.07,6.35,36.19,65.33,4.23,52.22,137.5,77.12,7.28,,32.5
2019-10-18,7.07,27.54,22.26,29.07,59.92,17.96,54.99,10.03,7.06,67.73,5.03,10.72,20.54,63.19,17.71,12.02,5.54,7.42,4.71,18.48,14.49,2.8,6.76,62.38,38.91,14.68,33.63,10.34,46.45,36.21,10.46,18.52,96.23,13.16,2.17,,7.03,10.95,11.53,12.39,6.42,36.62,63.78,4.2,51.99,138.5,79.85,7.33,,31.85
2019-10-25,6.81,27.82,21.82,28.59,59.42,18.03,52.29,9.85,6.98,68.91,4.86,10.63,21.08,63.93,18.32,12.9,5.77,7.58,4.79,18.11,15.36,2.7,6.68,61.25,40.33,14.68,33.91,10.34,46.29,36.34,10.42,18.62,95.67,13.16,2.1,,7.03,10.95,11.29,11.51,6.38,37.22,63.41,4.16,51.99,144.0,80.52,7.14,,32.8
2019-11-01,6.84,27.64,22.09,28.8,60.59,17.52,49.53,10.03,6.98,67.87,4.64,10.63,20.97,63.56,17.78,12.28,5.81,7.55,4.74,17.71,15.16,2.73,6.69,60.36,39.32,14.52,33.13,10.34,47.25,36.13,10.38,19.02,97.93,13.19,2.14,,7.03,10.8,11.2,11.49,6.37,37.56,65.92,4.09,53.33,145.1,79.06,6.99,,33.2
2019-11-08,7.19,26.71,23.58,28.96,62.53,17.59,47.52,10.26,7.36,69.28,4.73,11.57,21.62,66.41,18.05,12.11,5.8,7.82,4.94,17.83,15.88,2.77,6.85,62.54,39.57,14.49,32.35,10.34,47.09,36.99,10.82,19.58,98.68,13.37,2.2,,7.35,10.9,11.72,11.94,6.37,39.11,73.37,4.2,54.04,143.2,78.4,7.17,,35.5
2019-11-15,7.04,25.98,24.06,27.88,62.2,17.3,43.31,9.89,7.31,71.34,4.81,12.09,21.08,66.1,17.7,12.2,5.74,7.8,5.19,17.34,15.36,2.91,6.68,60.92,36.92,14.74,32.68,10.38,48.13,36.78,10.62,18.7,94.92,13.23,2.14,,7.06,10.8,11.67,12.89,6.37,38.55,71.67,4.13,52.97,143.5,76.51,6.86,,35.2
2019-11-22,6.93,26.16,23.42,28.8,60.49,18.18,43.06,9.8,7.28,69.28,4.46,11.31,20.35,65.3,17.35,12.37,5.64,7.65,5.45,17.05,15.19,2.77,6.58,58.82,36.29,14.43,31.85,10.3,47.65,36.08,10.78,19.02,92.28,13.12,2.1,,6.8,10.3,10.89,13.13,6.18,36.62,68.94,4.09,51.64,143.0,73.78,6.58,,34.8
2019-11-29,6.61,25.61,22.85,27.88,59.72,16.86,40.17,9.39,7.31,69.28,4.39,11.21,20.24,62.94,16.89,12.02,5.17,7.79,5.08,17.08,15.36,2.73,6.44,56.31,34.39,14.33,31.68,10.34,46.61,35.17,10.18,18.21,86.63,13.16,2.01,,6.55,10.15,10.87,14.48,6.18,36.66,67.54,4.02,51.42,144.6,74.08,6.5,,33.6
