date,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DGC,DHG,DPM,EIB,FPT,GAS,GMD,GVR,HDB,HPG,HSG,KDC,KDH,LPB,MBB,MSN,MWG,NT2,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VPL,VRE
2018-08-10,7.2,13.84,16.31,26.65,71.01,19.06,92.52,11.11,8.64,73.91,5.74,9.1,13.32,57.56,16.48,6.92,7.35,9.81,6.24,27.42,12.26,3.31,6.11,72.1,26.85,15.52,36.19,8.06,49.18,30.6,10.97,16.4,77.1,10.31,2.62,,9.29,11.25,12.85,14.01,5.66,26.85,62.32,3.64,46.31,148.99,75.72,8.73,,31.86
2018-08-17,7.1,13.66,16.97,26.3,70.76,19.21,93.44,11.91,8.64,71.75,5.77,9.1,13.75,56.1,16.04,6.83,7.11,10.0,6.33,27.17,12.01,3.24,6.14,72.59,27.48,15.17,36.47,8.22,49.41,31.55,10.42,16.52,78.58,11.68,2.69,,9.1,11.2,12.52,13.87,5.82,26.22,63.43,3.8,45.46,147.62,76.35,8.47,,31.58
2018-08-24,7.49,14.02,18.22,26.65,74.04,19.13,97.39,11.95,8.75,69.22,5.73,9.1,14.05,59.19,17.14,6.92,7.13,10.17,6.48,24.48,12.3,3.28,6.17,73.4,28.15,15.2,36.19,8.51,52.33,33.11,10.34,17.53,78.58,12.57,2.72,,9.26,11.3,12.57,14.04,5.88,26.22,65.0,3.76,46.22,148.4,78.13,8.16,,32.26
2018-08-31,7.55,13.4,18.77,27.99,77.74,19.43,100.74,12.43,9.5,66.56,5.66,9.13,13.97,61.27,16.7,6.92,7.56,10.6,6.51,24.64,13.21,3.21,6.22,76.96,27.92,15.26,36.19,8.22,52.18,32.86,11.13,17.24,83.37,12.09,2.75,,9.69,11.35,12.42,13.19,5.96,26.43,60.63,3.69,45.95,152.51,75.48,8.44,,31.19
2018-09-07,7.41,13.48,18.49,28.14,74.29,18.99,99.95,12.14,9.21,66.34,5.65,9.1,13.59,59.73,17.14,6.83,7.26,10.53,6.27,25.05,13.04,3.1,6.0,76.96,27.29,15.17,36.25,8.12,52.18,31.3,11.13,16.81,82.19,12.66,2.69,,9.66,11.3,11.93,12.46,5.84,26.22,61.1,3.55,43.2,146.22,74.43,8.15,,29.84
2018-09-14,7.48,13.48,19.01,29.04,82.11,19.06,99.22,12.34,9.32,66.7,5.6,9.03,14.08,64.25,17.08,6.92,7.64,10.48,6.69,25.09,13.79,3.14,5.93,74.21,28.38,15.95,37.75,8.28,54.34,32.48,11.68,17.17,82.19,13.05,2.75,,9.84,12.0,11.93,12.11,5.81,27.06,61.51,3.65,44.88,147.7,77.88,7.93,,30.0
2018-09-21,7.64,15.46,19.26,29.98,82.11,18.69,101.65,12.87,9.71,69.87,5.79,9.13,14.51,68.95,18.25,6.92,7.69,10.95,7.45,23.13,14.59,3.55,6.03,73.72,29.31,15.61,33.41,8.44,54.49,32.38,12.55,17.34,80.79,13.36,2.88,,10.09,12.7,13.37,11.04,5.82,27.32,59.17,3.78,43.82,148.1,80.69,8.57,,30.0
2018-09-28,7.57,17.71,19.2,31.63,82.36,19.9,101.04,12.62,9.91,72.11,6.26,9.2,14.64,68.83,17.98,7.18,7.69,11.22,7.63,23.46,14.94,3.59,6.07,75.18,29.59,16.01,37.03,8.86,54.64,33.62,13.18,17.77,82.08,13.49,2.95,,10.27,13.5,13.77,11.7,5.81,26.64,61.8,3.9,43.68,150.18,80.4,8.73,,33.21
2018-10-05,7.46,18.61,19.37,33.67,80.68,19.17,101.04,12.41,10.75,67.78,6.11,9.39,14.42,71.38,18.95,8.47,7.53,10.99,7.66,22.36,15.25,3.59,6.22,73.72,29.43,15.76,35.52,8.54,53.1,34.01,12.55,17.85,82.34,12.98,2.88,,10.3,13.8,14.08,11.34,5.98,26.6,59.52,3.84,43.77,141.85,79.17,8.39,,32.49
2018-10-12,7.1,17.71,18.44,30.13,76.48,18.88,95.02,11.63,10.8,66.2,5.81,8.97,13.85,71.33,17.71,8.21,7.23,10.82,7.06,21.22,14.5,3.31,5.72,65.86,29.66,15.73,37.86,8.39,49.41,33.72,11.92,16.74,82.08,13.02,2.69,,9.78,13.05,13.56,11.19,5.57,25.66,56.1,3.65,42.66,139.77,75.25,7.9,,30.16
2018-10-19,6.88,17.44,18.87,30.73,77.32,18.69,94.04,11.31,11.37,63.53,5.81,9.03,13.59,66.63,18.32,7.78,7.19,10.81,6.85,21.18,14.44,3.28,5.51,65.62,29.1,15.13,38.98,8.54,47.72,33.21,11.21,16.28,81.71,13.05,2.62,,9.53,13.45,13.7,10.51,5.42,24.71,54.5,3.68,44.04,130.85,74.25,7.79,,29.36
2018-10-26,6.28,17.35,16.69,28.14,78.58,16.97,86.44,10.3,9.91,61.36,5.81,8.94,12.9,60.56,17.95,8.13,6.81,10.32,6.03,20.81,13.89,3.21,5.53,61.98,25.13,14.64,40.7,8.65,44.41,29.51,10.9,15.17,82.15,13.08,2.46,,8.71,12.3,12.21,10.05,5.51,22.92,47.36,3.44,42.84,123.71,71.15,6.86,,27.74
2018-11-02,6.75,17.53,17.7,28.04,80.51,17.7,92.22,10.76,10.91,60.43,6.06,8.9,13.56,61.09,18.38,7.78,6.64,10.61,4.95,21.05,13.69,3.17,5.72,68.46,26.17,15.0,39.59,8.67,46.25,31.39,10.9,15.41,82.45,13.24,2.49,,9.1,12.4,12.57,9.76,5.32,24.07,52.46,3.56,42.66,134.32,69.39,6.84,,28.8
2018-11-09,6.37,17.62,17.29,28.24,80.43,18.44,91.24,10.35,10.57,61.15,5.95,8.87,13.04,56.51,18.52,8.04,6.5,9.97,4.99,20.93,13.54,3.17,5.49,68.3,24.66,15.46,39.03,8.54,43.87,29.96,10.9,15.03,83.9,14.22,2.43,,8.79,12.35,12.45,10.12,5.56,23.26,55.37,3.64,42.62,129.76,68.51,6.63,,29.96
2018-11-16,6.33,17.98,17.57,27.64,79.67,19.17,90.03,10.05,10.46,59.35,6.1,8.81,13.52,56.51,19.22,7.95,5.93,9.34,4.45,20.81,13.14,3.1,5.58,64.49,24.94,15.37,38.81,8.49,43.41,29.64,11.21,14.98,90.99,13.75,2.4,,8.75,12.1,12.14,9.88,5.75,22.79,51.87,3.76,40.04,126.79,67.34,6.61,,29.14
2018-11-23,6.44,17.98,17.29,27.84,82.28,19.39,92.34,10.28,11.14,60.57,6.44,8.77,13.61,55.03,19.02,8.3,6.0,9.43,4.19,20.32,12.92,3.28,5.5,66.11,26.06,15.19,37.92,8.49,44.79,30.31,11.37,15.75,89.69,13.75,2.4,,8.82,12.25,12.33,10.24,6.09,23.13,55.44,3.65,44.0,125.89,69.1,7.15,,29.92
2018-11-30,6.61,19.33,17.13,27.49,80.51,19.28,94.65,10.53,11.41,59.13,6.97,8.84,13.56,54.01,18.52,8.04,5.94,8.81,3.99,19.87,13.21,3.28,5.66,64.81,26.21,15.43,37.92,8.54,44.64,29.35,11.68,15.32,93.63,13.43,2.43,,9.01,12.15,12.31,9.97,5.57,23.73,56.68,3.57,45.2,129.86,74.95,6.78,,29.82
2018-12-07,6.79,20.14,18.38,29.05,86.06,19.21,96.48,11.02,11.09,60.93,6.77,9.03,14.26,57.29,19.49,8.04,6.06,9.19,4.63,20.73,13.36,3.45,5.91,68.54,27.48,15.85,38.14,8.83,47.02,31.23,12.24,16.06,92.62,12.76,2.46,,9.37,12.65,13.23,10.07,6.23,24.5,58.29,3.76,45.42,131.25,78.41,7.4,,32.05
2018-12-14,6.75,21.13,18.49,29.31,83.54,19.43,98.31,10.24,11.0,59.49,6.9,9.26,13.96,56.99,19.12,7.95,5.98,8.89,4.37,19.99,13.58,3.35,5.72,69.27,27.27,15.88,37.31,8.86,46.18,31.26,12.0,15.61,93.78,13.11,2.43,,9.26,12.8,13.53,9.88,6.0,24.2,58.14,3.66,45.64,126.89,79.05,7.1,,31.28
2018-12-21,6.53,21.4,18.55,28.08,80.01,18.95,96.48,9.55,10.87,57.69,6.94,9.1,13.44,54.55,18.25,8.04,5.81,7.94,4.13,19.58,13.8,3.28,5.5,63.68,26.99,15.4,35.36,8.46,43.95,30.28,11.84,15.24,92.5,13.05,2.4,,8.8,12.1,12.9,9.58,5.7,23.34,53.84,3.53,45.33,123.12,71.73,6.74,,28.46
2018-12-28,6.57,21.76,18.77,26.9,74.8,19.28,97.39,8.84,10.46,56.97,7.19,9.13,13.34,51.52,17.48,8.9,6.0,8.21,3.93,19.75,14.5,3.31,5.11,62.79,26.99,15.5,35.75,8.22,40.79,29.96,12.63,14.84,100.18,13.5,2.33,,8.42,11.95,12.21,8.64,5.66,22.92,53.48,3.36,42.35,118.96,70.84,6.5,,27.1
2019-01-04,6.28,20.41,17.21,24.98,74.46,18.69,97.09,8.4,9.87,53.0,6.97,9.13,12.99,50.27,17.08,8.13,5.74,7.88,3.72,18.69,13.69,3.16,4.88,61.73,25.93,16.32,35.19,8.14,42.25,28.93,,14.35,91.08,12.98,2.27,,8.22,11.15,11.79,8.27,5.52,23.3,53.91,3.36,44.71,114.0,73.79,6.17,,26.71
2019-01-11,6.41,20.41,17.4,25.88,75.97,18.11,96.48,8.61,10.23,57.61,6.89,9.42,13.34,54.13,17.18,8.13,5.78,7.78,4.03,18.52,13.4,3.16,5.05,65.38,26.37,17.3,33.02,8.35,42.56,29.73,,15.17,89.88,13.47,2.27,,8.26,11.4,12.28,8.27,5.93,23.64,55.81,3.36,45.06,115.98,79.11,6.22,,29.04
2019-01-18,6.35,20.14,17.29,25.06,77.23,17.37,90.03,8.34,9.79,60.28,7.48,9.55,13.28,52.94,17.18,8.39,5.76,7.74,3.95,17.71,13.12,3.06,5.19,65.62,26.18,17.67,31.74,8.22,41.87,28.67,12.0,15.46,87.82,13.47,2.27,,7.95,11.25,12.64,8.51,5.9,23.47,58.65,3.42,45.42,114.2,79.11,6.27,,28.41
2019-01-25,6.48,19.87,17.48,24.8,77.23,16.79,80.04,9.25,9.91,61.22,7.06,10.4,13.4,53.24,17.65,7.95,5.93,7.88,4.04,16.77,13.18,3.09,5.55,63.43,25.81,18.3,31.74,8.07,41.41,29.57,12.16,15.85,87.26,13.81,2.3,,8.28,12.3,12.59,8.81,6.0,23.9,56.83,3.4,45.73,121.43,80.23,6.53,,28.36
2019-02-01,6.55,20.05,17.24,23.32,80.43,16.64,80.59,9.21,9.72,61.36,7.23,11.6,13.47,52.35,17.15,8.73,6.04,7.24,3.91,15.18,13.25,3.09,5.74,63.52,25.75,18.4,31.57,8.48,41.17,30.4,13.07,16.23,87.26,13.74,2.33,,8.25,12.4,12.85,9.49,5.94,24.2,58.29,3.36,43.91,123.91,79.7,6.53,,28.17
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,6.7,20.23,18.08,25.88,80.26,16.79,84.91,9.53,9.96,67.06,7.42,11.57,13.97,55.92,18.05,8.47,6.02,8.38,4.66,17.05,13.71,3.2,5.79,68.62,26.71,18.52,32.02,8.64,43.64,31.08,13.22,16.91,89.28,14.53,2.49,,8.49,13.0,12.87,10.22,6.01,25.4,59.16,3.4,49.77,120.24,82.77,6.92,,30.06
2019-02-22,6.77,21.58,18.55,25.06,81.1,16.64,81.69,9.66,10.0,73.55,6.74,10.92,14.29,59.07,18.35,8.39,5.96,8.99,4.81,16.81,13.62,3.27,5.91,71.62,27.61,17.77,32.52,8.57,45.02,31.85,12.79,17.1,92.5,13.78,2.46,,8.93,13.05,13.09,12.04,5.96,26.56,67.83,3.61,51.99,120.44,87.9,6.96,,34.0
2019-03-01,6.66,23.28,17.92,27.62,78.75,17.04,81.69,9.53,10.0,85.81,6.76,11.24,14.1,59.49,18.52,8.47,6.02,9.08,5.61,16.81,13.62,3.24,5.72,72.1,27.14,18.4,32.96,8.44,45.1,31.66,13.18,16.77,90.63,13.64,2.46,,8.91,12.65,12.57,11.73,5.94,26.64,66.3,3.55,51.15,118.96,83.47,6.81,,33.02
2019-03-08,6.73,22.84,18.55,26.95,80.17,17.26,85.89,9.71,10.28,85.81,6.74,11.28,14.12,60.08,18.25,8.82,6.02,9.0,5.58,19.46,13.45,3.31,5.74,72.75,26.86,17.89,32.02,8.54,46.56,31.76,13.18,17.2,91.75,12.92,2.52,,8.99,12.6,12.4,11.14,5.91,26.9,66.66,3.63,52.48,119.65,80.88,6.86,,33.7
2019-03-15,7.04,21.58,20.29,27.62,80.93,17.96,86.44,10.4,9.89,85.52,6.66,11.5,14.54,61.64,18.88,9.77,6.3,8.46,5.47,18.52,13.71,3.45,5.91,70.08,27.48,18.24,33.35,9.35,48.02,33.43,12.87,17.25,95.05,13.09,2.59,,9.32,12.95,12.68,11.07,5.96,28.27,67.98,3.76,52.75,117.96,80.88,7.1,,36.42
2019-03-22,6.77,22.03,19.15,25.67,80.76,18.47,86.98,10.3,9.79,87.21,6.61,11.37,14.24,60.61,18.02,11.07,6.14,8.47,5.65,17.95,13.8,3.31,6.01,68.46,27.05,17.33,31.96,8.89,45.41,32.85,12.24,16.61,94.0,12.51,2.49,,8.69,12.55,12.33,11.14,6.01,28.65,66.37,3.66,52.7,117.87,80.58,6.84,,34.0
2019-03-29,6.73,23.82,19.53,24.83,79.84,18.14,87.29,10.28,9.82,86.77,6.48,11.44,14.38,59.58,17.71,10.2,5.94,8.54,5.67,17.26,13.93,3.31,5.88,68.3,26.3,17.01,31.07,9.18,45.72,31.98,11.96,16.16,93.51,12.61,2.43,,8.6,12.2,12.09,11.0,6.03,28.83,66.66,3.63,51.5,115.49,79.58,6.58,,33.61
2019-04-05,6.7,22.48,19.12,25.06,78.75,18.47,85.64,10.03,9.68,87.28,6.15,11.37,15.11,62.98,18.05,10.55,5.79,8.62,5.6,18.03,14.33,3.27,5.97,71.54,26.09,17.14,31.68,9.23,47.25,32.3,12.16,16.41,92.88,12.95,2.43,,8.69,12.25,12.0,11.31,6.44,29.17,67.47,3.7,51.15,111.82,80.46,6.53,,34.77
2019-04-12,6.7,21.13,18.96,24.91,77.57,17.85,76.76,10.01,9.12,85.08,6.05,11.21,15.24,64.62,17.38,9.77,5.49,8.5,5.51,17.18,14.02,3.2,5.91,71.13,25.59,16.98,31.18,9.35,46.95,32.01,11.96,16.13,91.45,12.71,2.43,,8.53,12.1,11.76,10.7,6.37,29.13,67.98,3.66,50.3,112.21,80.11,6.34,,33.95
2019-04-19,6.57,20.77,19.01,24.04,76.9,17.45,73.96,9.53,8.49,82.15,5.8,11.15,15.32,64.44,17.31,9.77,5.56,8.38,4.96,16.77,13.89,3.16,5.83,70.97,25.5,16.7,31.85,9.09,46.72,31.4,11.13,15.93,90.07,12.54,2.43,,8.22,11.75,11.43,10.29,6.27,29.13,64.84,3.63,48.93,113.9,78.51,6.32,,32.93
2019-04-26,6.68,21.67,18.98,24.24,74.46,16.79,73.53,9.73,8.7,85.01,5.95,11.05,15.66,68.44,17.31,9.6,5.56,8.91,5.31,16.65,13.62,3.16,5.88,70.4,26.34,17.11,32.91,9.31,47.95,32.17,11.68,16.13,89.58,12.51,2.43,,8.15,11.95,11.41,10.41,6.06,29.08,67.03,3.63,50.53,115.9,76.63,6.21,,34.97
2019-05-03,6.66,21.31,18.66,23.96,64.46,16.86,73.96,9.57,8.56,85.52,6.0,11.31,15.81,68.26,17.51,9.51,5.54,9.06,5.55,16.52,13.62,3.13,5.96,71.78,26.65,17.01,33.13,9.29,47.41,33.01,11.53,16.21,91.27,12.44,2.4,,8.18,12.35,11.34,10.44,6.04,28.57,65.86,3.53,49.99,118.5,77.33,6.17,,35.06
2019-05-10,6.5,19.87,17.46,22.86,61.6,17.08,71.34,9.3,8.53,86.55,5.92,11.89,15.49,65.47,17.41,9.16,5.39,8.71,5.38,16.44,12.83,2.95,5.64,70.89,26.37,16.92,32.52,9.15,47.18,32.3,10.74,16.28,92.88,12.13,2.4,,7.92,12.0,10.94,10.17,6.38,28.1,61.2,3.49,50.08,115.4,76.8,5.98,,34.34
2019-05-17,6.48,20.59,17.54,23.53,65.89,16.97,71.83,9.71,8.53,84.35,5.8,11.57,15.77,66.86,18.05,9.94,5.35,8.55,5.39,16.12,13.36,2.95,5.72,70.08,26.83,17.77,32.57,9.78,49.87,32.94,12.2,16.64,96.25,12.27,2.36,,8.12,11.95,11.15,10.34,6.75,28.61,63.17,3.55,51.95,117.9,80.05,6.14,,36.0
2019-05-24,6.48,20.59,17.73,23.22,64.88,17.08,70.12,9.71,8.47,85.16,6.13,11.57,16.18,64.62,18.22,9.94,5.25,8.53,5.42,15.67,13.6,2.95,5.76,70.64,27.99,17.45,32.41,9.78,50.8,34.62,12.4,16.69,97.82,12.3,2.3,,8.07,11.8,10.96,10.31,6.69,28.48,61.56,3.49,51.1,119.9,77.04,6.08,,35.0
2019-05-31,6.44,20.95,17.18,24.04,64.54,16.9,67.57,9.3,8.23,84.72,5.9,11.5,15.64,63.28,17.45,10.11,5.41,8.51,5.4,16.08,13.62,2.88,5.62,69.51,27.17,17.01,33.52,9.58,50.53,33.2,12.04,16.49,99.99,12.4,2.27,,7.85,11.75,10.68,10.07,6.78,28.78,59.74,3.44,50.93,124.5,76.45,5.93,,34.8
2019-06-07,6.37,20.68,17.29,24.05,65.8,16.75,64.28,9.37,8.12,84.28,5.97,11.96,16.03,62.49,17.68,11.67,5.33,7.91,5.07,15.34,13.58,2.84,5.54,69.67,27.86,17.11,33.8,9.82,49.97,33.82,12.67,16.54,103.51,12.23,2.3,,7.92,11.75,10.2,10.22,6.84,28.1,59.89,3.38,51.99,122.2,75.62,5.85,,34.75
2019-06-14,6.37,22.56,17.54,23.56,67.23,16.75,62.27,9.3,7.8,78.19,5.83,11.83,15.75,61.89,17.35,11.58,5.27,7.91,5.19,15.5,14.17,2.84,5.58,68.21,28.11,16.79,33.07,9.78,49.17,31.85,12.32,16.16,102.24,11.82,2.27,,7.84,11.65,10.01,10.36,7.06,29.64,58.21,3.3,51.33,121.7,73.89,6.06,,34.9
2019-06-21,6.55,23.28,17.73,23.13,66.81,16.57,59.35,9.8,7.58,75.91,5.44,11.89,16.1,64.01,17.48,11.5,5.27,8.17,5.13,15.26,14.12,2.84,5.75,68.05,28.71,16.7,31.74,10.12,50.45,31.85,12.16,16.36,104.11,11.75,2.27,,7.93,11.45,9.83,9.78,6.69,30.41,57.19,3.3,50.88,123.2,74.96,6.29,,34.3
2019-06-28,6.41,22.94,17.29,23.02,67.9,16.49,65.13,8.93,7.71,79.95,5.15,12.22,16.14,59.16,17.38,10.89,5.45,8.1,4.92,15.67,14.15,2.8,5.64,67.24,29.28,16.82,33.19,10.34,47.65,31.33,12.0,16.11,102.99,11.82,2.2,,7.84,11.35,9.61,10.22,6.48,30.2,57.78,3.24,51.42,128.0,73.47,6.16,,33.8
2019-07-05,6.48,22.57,17.89,24.64,69.67,16.42,64.04,9.69,8.26,77.75,5.25,11.93,16.53,62.86,18.15,11.76,5.2,7.68,5.02,15.5,13.51,2.88,5.75,68.86,30.1,17.14,33.58,10.52,51.65,31.98,11.6,16.92,104.86,11.78,2.2,,8.01,11.4,10.09,10.73,6.55,31.1,62.66,3.38,51.86,129.5,75.38,6.32,,35.75
2019-07-12,6.68,22.94,18.22,26.1,71.35,16.13,67.44,9.82,8.44,76.72,5.25,11.83,16.67,64.19,17.95,11.58,5.18,7.55,4.84,15.42,13.22,2.91,5.76,66.03,30.95,16.85,33.97,10.44,51.65,31.59,11.76,17.1,108.23,11.96,2.17,,7.92,11.4,9.78,10.88,6.5,31.57,60.54,3.5,51.55,130.2,74.07,6.35,,35.9
2019-07-19,6.92,25.98,19.04,26.94,71.01,16.13,67.63,10.01,8.01,75.54,5.15,11.89,17.1,64.31,17.95,11.93,5.23,7.1,5.08,15.3,12.99,2.84,5.99,62.95,33.42,16.63,32.41,10.4,51.33,31.76,11.09,16.77,103.78,11.75,2.23,,8.09,11.7,10.01,10.98,6.47,33.84,61.56,3.71,51.55,130.2,75.8,6.32,,37.4
2019-07-26,6.76,26.25,19.53,26.86,71.77,16.09,68.6,9.71,8.64,74.8,5.0,11.47,17.31,65.53,17.82,12.62,5.16,7.77,4.92,15.3,12.64,2.91,6.03,65.54,33.67,16.07,32.46,10.48,52.69,33.92,11.17,16.61,104.45,11.43,2.23,,7.71,11.15,9.83,10.96,6.51,33.62,63.75,3.77,54.26,133.0,74.36,6.11,,37.4
2019-08-02,6.44,28.1,19.53,26.42,69.75,15.98,68.78,9.32,8.55,70.01,4.76,11.54,17.31,64.31,17.38,13.4,5.16,7.73,4.84,14.93,13.28,2.88,5.92,64.0,34.08,15.75,33.46,10.77,52.05,34.87,11.05,16.74,104.86,11.82,2.14,,7.28,10.6,9.71,11.29,6.28,33.88,65.72,3.71,54.44,132.4,74.07,6.21,,36.25
2019-08-09,6.32,30.4,18.93,28.04,65.55,15.43,64.1,9.39,8.39,71.49,4.78,11.5,18.13,61.46,18.52,14.39,5.21,7.96,4.58,14.52,13.68,2.8,5.79,61.65,36.57,15.34,33.41,10.61,49.81,36.52,10.62,17.45,103.25,11.26,2.07,,6.95,10.35,9.54,11.56,6.41,33.62,61.94,3.95,53.42,131.7,72.27,6.19,,35.5
2019-08-16,6.32,29.48,19.64,27.94,64.79,15.4,62.09,9.39,7.63,69.28,4.69,11.34,18.8,61.22,19.05,13.78,5.23,7.94,4.41,15.38,13.91,2.8,6.04,62.38,37.01,15.53,34.41,10.32,49.97,37.3,10.18,19.05,103.36,11.26,2.04,,7.03,10.3,10.35,11.31,6.37,33.37,61.57,4.3,54.22,130.5,74.13,6.34,,35.15
2019-08-23,6.53,29.75,20.48,27.4,65.97,15.03,60.81,9.39,7.69,69.28,4.71,11.34,19.67,63.1,18.85,14.13,5.23,8.06,4.72,15.06,14.0,2.8,6.11,62.38,36.76,15.69,34.52,10.4,49.65,35.91,10.42,18.42,103.21,11.36,2.04,,7.05,10.7,10.23,11.31,6.41,33.92,64.15,4.18,55.55,134.0,73.47,6.45,,35.05
2019-08-30,6.41,31.78,21.14,27.02,63.87,15.43,57.64,9.25,7.58,68.91,4.66,10.98,19.2,62.44,19.12,13.16,5.15,7.65,4.53,17.87,13.94,2.77,6.23,61.08,36.89,16.07,34.69,10.48,49.25,35.65,10.18,18.59,102.24,11.61,2.04,,6.8,10.4,10.16,11.44,6.59,33.28,64.74,4.09,54.88,132.0,73.47,6.61,,34.45
2019-09-06,6.32,29.75,20.73,26.86,63.45,15.07,59.04,9.11,7.5,68.61,4.54,10.98,19.12,62.57,18.85,12.28,5.05,7.37,4.39,16.81,13.8,2.7,6.1,59.95,36.92,15.88,34.58,10.5,48.53,35.13,10.1,18.04,100.19,11.86,2.01,,6.67,10.15,10.49,11.08,6.35,33.11,65.48,4.13,53.82,130.4,73.35,6.63,,34.1
2019-09-13,6.53,28.56,21.74,27.13,62.44,15.14,58.13,9.55,7.25,67.58,4.42,10.92,20.54,62.69,18.12,12.02,5.15,7.79,4.32,16.32,13.88,2.73,6.28,61.98,38.62,15.75,34.41,10.58,49.49,35.56,9.99,18.82,99.44,12.31,2.04,,6.75,10.35,10.7,11.49,6.38,35.08,64.89,4.11,54.39,138.2,72.93,6.74,,33.95
2019-09-20,6.7,29.11,21.82,28.53,60.51,14.88,59.71,9.66,7.42,67.21,4.52,10.92,21.04,63.81,18.35,12.02,5.22,7.8,4.39,16.73,14.55,2.77,6.42,64.97,39.92,14.87,34.3,10.3,49.01,36.34,9.91,19.68,100.56,12.63,2.1,,6.78,10.35,10.94,12.09,6.34,34.69,66.07,4.04,53.06,138.0,74.15,6.97,,33.95
2019-09-27,6.7,29.02,21.96,27.34,61.6,15.69,59.88,9.69,7.28,68.91,4.61,10.72,21.15,65.17,18.52,12.02,5.28,7.63,4.34,16.85,15.04,2.73,6.6,64.33,40.39,15.12,35.08,10.38,48.45,35.17,10.03,19.79,100.38,12.63,2.14,,7.33,10.65,10.96,12.22,6.35,35.51,65.85,4.18,53.24,136.6,79.0,7.22,,33.25
2019-10-04,6.81,28.56,22.09,28.75,61.18,17.92,57.25,9.44,7.39,67.65,4.81,10.98,20.54,62.38,18.35,12.2,5.45,7.36,4.88,16.89,14.61,2.62,6.59,62.71,38.81,14.96,35.41,10.32,46.45,34.83,10.14,18.97,97.18,12.49,2.1,,7.13,10.4,11.15,12.01,6.35,35.55,65.77,4.3,52.44,137.6,78.09,7.27,,31.9
2019-10-11,6.93,27.82,22.26,29.29,60.59,17.81,56.5,9.69,7.09,67.73,4.91,10.79,20.43,63.5,17.88,12.28,5.54,7.41,4.92,17.46,14.43,2.77,6.62,62.38,38.94,14.9,34.47,10.3,46.85,34.7,10.07,19.18,97.06,12.66,2.14,,7.03,11.0,11.15,12.19,6.35,36.54,65.18,4.25,52.44,139.4,77.73,7.2,,32.35
2019-10-18,6.96,27.73,21.87,28.86,60.0,18.51,54.8,9.89,7.09,68.91,5.08,10.76,20.64,62.69,17.65,11.85,5.54,7.37,4.59,18.07,14.67,2.77,6.69,61.57,38.78,14.68,33.46,10.34,46.37,35.74,10.5,18.64,94.95,13.16,2.14,,6.97,10.8,11.53,12.27,6.44,36.41,64.15,4.18,51.99,139.1,80.46,7.3,,31.9
2019-10-25,6.81,28.1,21.93,28.75,60.09,17.52,51.47,10.08,7.01,67.95,4.78,10.72,20.97,63.62,18.32,12.72,5.72,7.51,4.78,17.95,15.45,2.66,6.75,60.44,40.36,14.59,33.69,10.38,46.29,36.08,10.42,18.77,96.42,13.16,2.1,,7.03,10.9,11.27,11.06,6.35,37.69,63.41,4.18,52.08,145.9,81.68,7.17,,32.55
2019-11-01,6.99,27.91,22.37,28.64,62.19,17.96,47.77,10.21,7.04,68.17,4.73,10.72,21.15,64.86,17.85,12.2,5.8,7.55,4.78,17.67,15.07,2.7,6.68,61.33,39.51,14.55,32.85,10.3,47.57,36.13,10.7,19.1,97.93,13.19,2.14,,7.1,10.9,11.22,11.71,6.37,38.04,70.2,4.16,54.44,145.5,80.4,7.01,,35.05
2019-11-08,7.16,26.99,23.3,28.64,61.85,17.59,46.77,10.21,7.34,69.28,4.68,11.96,21.55,65.61,17.95,12.28,5.87,7.82,4.89,17.83,15.65,2.77,6.81,62.22,39.32,14.49,32.46,10.46,47.25,37.17,10.66,19.33,97.93,13.33,2.2,,7.28,10.85,11.86,11.81,6.41,39.19,72.63,4.2,53.55,143.2,78.46,7.22,,34.65
2019-11-15,7.04,26.07,23.7,28.53,62.37,17.37,43.25,9.94,7.31,70.75,4.76,12.25,21.18,67.03,17.7,12.11,5.62,7.8,5.14,17.05,15.19,2.91,6.62,60.36,37.39,14.65,32.57,10.38,47.97,36.99,10.62,18.82,94.92,13.23,2.14,,6.97,10.7,11.76,13.15,6.31,38.42,71.01,4.13,53.15,143.3,74.69,6.97,,35.2
2019-11-22,6.7,25.98,22.68,28.15,60.41,17.59,41.18,9.66,7.23,69.28,4.47,11.05,20.24,63.99,16.99,12.28,5.51,7.61,5.05,16.73,15.22,2.77,6.5,57.12,35.34,14.33,31.74,10.26,46.77,35.39,10.5,18.62,88.51,12.8,2.07,,6.64,10.25,10.89,13.77,6.18,36.62,68.94,4.09,51.64,143.0,73.78,6.58,,34.8
2019-11-29,6.67,25.15,22.85,28.15,59.9,17.59,39.86,9.37,7.28,68.69,4.4,11.11,20.39,62.38,16.81,11.93,5.25,7.87,5.16,16.83,15.3,2.77,6.44,56.71,34.39,14.24,31.63,10.26,46.13,35.22,10.1,18.34,85.12,13.16,1.94,,6.54,10.1,10.82,14.66,6.21,36.54,67.76,3.99,51.42,144.9,73.78,6.57,,34.45
